genre,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
hiphop,0.40821314,0.23593709,2429.756797137066,2575.1676525831713,5273.794534422129,0.07979187814191802,86.1328125,-82.389885,69.9665,10.69905,48.823395,4.6501894,13.297806,-1.7968225,5.130041,-1.0847992,-2.7969444,-2.5503407,0.22138514,-3.1227164,2.3073792,-2.7005348,-0.77895916,1.7283928,-5.130926,-5.698678,-3.7948177
hiphop,0.41758767,0.20691244,2447.0172002335544,2779.59821427633,5314.679309110354,0.0885514851604795,95.703125,-140.10194,77.09097,42.04238,31.247862,12.197926,10.21417,3.7384353,8.296796,-1.5552227,-1.76049,3.6245475,4.591823,-2.548802,1.8554649,-2.7649348,-3.618874,-2.6323533,-1.5260715,-2.6521537,-5.081056
hiphop,0.40981027,0.18972842,2245.0676185666525,2484.0931605018814,4816.043267836427,0.07937459215487239,92.28515625,-111.97783,89.09961,13.175455,36.359657,-3.276571,3.877864,0.56019145,6.327396,-2.1887617,2.9669955,-1.6431161,-0.37794453,-3.4785655,0.77005047,-0.22705069,-3.1906974,-3.7023087,-3.9954925,-3.0225985,-2.4588232
hiphop,0.49833652,0.21794207,3053.8439136942234,3025.017584814853,6668.173522241154,0.12687080070572312,95.703125,-74.66587,58.725624,9.9149685,21.557991,15.055373,4.9287863,2.2788138,5.463174,3.1182055,0.5998957,2.4616172,4.2016363,3.4685113,3.595682,2.7739656,1.8868796,-1.6994164,-1.1438513,-1.3498927,-4.0139174
hiphop,0.42210543,0.22871886,2544.7011698178053,2747.999139418795,5683.4499845925175,0.0956740471529389,95.703125,-66.12838,74.913,20.638702,39.30214,8.165499,15.136998,-0.37553474,5.5735135,1.4621953,-0.64992875,-1.5591092,1.4431081,-2.4078414,-2.1948063,-4.324259,-4.4145594,-5.126608,-4.2934585,-6.3408685,-5.016051
hiphop,0.48950434,0.27175093,3297.9029245690413,3138.949019049233,7079.552627882105,0.12088227474864656,129.19921875,-59.28568,36.266663,39.8319,49.966923,10.147771,16.897055,9.78029,4.4464774,2.4262035,1.704509,2.3705525,3.9136555,3.1900172,2.6282756,3.221952,1.4744266,-0.69306046,-3.158557,-2.0991607,-2.3765256
hiphop,0.43091887,0.27877173,2500.4618219868667,3049.210283202742,6026.957033515806,0.06922378008990719,95.703125,-81.72639,82.33733,53.536568,25.525997,15.728674,19.205505,8.432267,6.390246,0.2068231,0.13791874,1.2020646,1.532111,-0.73049814,1.3523008,-0.38841522,-3.1212656,-0.4918478,-0.7469336,-3.7749355,-2.5100982
hiphop,0.40375775,0.24696118,3185.1606316038437,3285.563833577727,7471.421952037413,0.1075113743474478,95.703125,-78.83389,51.52047,42.246727,30.081593,20.089993,6.9738503,8.016349,6.873312,-4.6300087,3.650249,3.6282666,4.323653,2.5973763,0.7570468,-9.165191,-2.1635935,-2.6757812,-5.526809,-1.3248779,-2.478191
hiphop,0.43799865,0.2527779,1821.4633197449457,2522.039525755634,4003.2772621809745,0.051527455529775716,99.38401442307692,-118.05631,102.20693,20.763098,36.992615,24.375977,7.8266516,15.940077,-1.5931472,6.7580748,-0.7775802,8.574868,1.4911983,-4.211417,3.0170677,1.001868,-0.98992103,-5.462844,-1.2905504,-4.243604,-5.021297
hiphop,0.4225295,0.30026007,2566.9254685014057,2942.4881987459735,5932.106021606729,0.08562104239172467,92.28515625,-78.21304,70.184425,45.89907,42.0747,15.084578,10.687759,-0.6957338,-0.6118224,0.3674376,-0.35835868,1.0923241,-0.67349416,-0.8149564,-0.81904215,-4.24915,-6.084853,-2.9591346,-3.7049592,-4.6043963,-4.980039
hiphop,0.4739168,0.20822197,2774.7858588335575,2712.468921764065,5968.685821037558,0.11074241408062645,99.38401442307692,-68.91118,62.395336,24.27625,53.779545,-1.9351077,12.820083,-4.3558745,12.3553915,-0.21981905,9.055807,-0.97975254,3.9336565,1.9129128,2.2534542,-2.5323775,-3.540817,-2.9367027,-3.655694,-3.421584,-3.7172928
hiphop,0.4511271,0.19159333,3140.9185614685907,2849.9481077061205,6336.75704212587,0.14681442744586234,92.28515625,-94.559555,51.67703,17.531384,28.92272,2.0536478,3.729747,-1.8468494,4.372743,8.770599,2.1283352,-1.3841964,4.6820245,4.0688457,0.007691303,0.2095546,-0.441542,-4.121804,-1.1049199,-0.12459456,-2.7599957
hiphop,0.4249017,0.23710126,2328.5263371258393,2627.5253121184046,4935.3418761782195,0.09665249782482599,95.703125,-111.275314,89.93035,4.450366,14.5376835,9.927537,-9.4755535,2.9035454,-0.15854323,-3.0790896,3.25741,-1.5119748,1.5706158,2.3876393,-1.1697705,0.8656742,0.6658927,-5.1654663,2.7177017,2.351001,-0.25273964
hiphop,0.46112064,0.23840559,2987.595011513918,2900.2870433405433,6404.82061611804,0.1376235619682908,117.45383522727273,-25.85015,70.90157,9.568534,17.494287,-1.6235471,-0.5374489,0.26392984,-4.636478,-0.5794758,-3.0673738,-2.406686,0.38423526,-2.147279,-0.33359474,-2.3723738,1.9410754,1.3159381,-1.2813123,-2.017734,-0.1935895
hiphop,0.4249017,0.23710126,2328.5263371258393,2627.5253121184046,4935.3418761782195,0.09665249782482599,95.703125,-111.275314,89.93035,4.450366,14.5376835,9.927537,-9.4755535,2.9035454,-0.15854323,-3.0790896,3.25741,-1.5119748,1.5706158,2.3876393,-1.1697705,0.8656742,0.6658927,-5.1654663,2.7177017,2.351001,-0.25273964
hiphop,0.42740807,0.15472177,3212.057081748591,2833.539110542565,6310.635751250725,0.17229266362142304,103.359375,-79.72858,62.312958,-5.1254992,18.232164,12.871769,-14.090276,4.9098263,1.6790172,-5.7725415,0.82087576,-3.799455,2.0151176,3.4152286,-2.8603146,1.2713984,1.7471728,-2.265965,-1.0283941,-4.6032963,-2.8218296
hiphop,0.4037267,0.14131808,3377.5507287914616,2996.99902799362,6893.697603230134,0.15493130075406034,95.703125,-64.0287,50.810192,6.6335435,27.82341,6.641089,0.30421925,2.8312953,3.2257662,0.16213265,0.6087187,0.09283663,-5.0643573,2.6649313,-1.6399987,3.1024873,5.156639,-0.84149176,4.844521,0.24584666,-4.8553863
hiphop,0.5207126,0.08635042,1470.2938673723545,1954.8448318870758,3279.0005641857597,0.05182163270978345,103.359375,-215.99901,122.53193,0.90699095,39.34,9.276781,26.04102,-4.044795,18.25596,-6.5186934,13.916697,-3.07408,8.88901,-4.347989,4.694947,-0.10883102,0.91562986,-1.9219084,-1.7733059,1.1663704,-4.018684
hiphop,0.503631,0.10224163,2290.9396464507213,2181.5663391062944,4820.264974713602,0.11330995021268368,107.666015625,-122.77545,95.02316,-29.384426,46.777218,-16.006794,27.109676,-13.129478,20.252937,-5.3892794,15.461106,-6.9193435,15.639389,-6.711004,8.279566,-0.7614806,9.408431,1.2525133,1.6708384,0.48847526,1.6206379
hiphop,0.44784296,0.110620566,2367.6391734099548,2302.8831941763406,5016.46193218895,0.11083682267498067,103.359375,-121.9977,89.62222,-25.78171,40.958427,-4.291184,27.560095,-15.568067,22.402187,-10.835225,19.812077,-8.643745,19.082935,-8.475936,9.424949,-3.3957024,0.9780495,-5.640701,2.006995,-4.3223896,1.8813189
hiphop,0.51328456,0.065865405,2044.214176685774,1933.5991084646994,4074.2718831569027,0.10510961970707657,112.34714673913044,-214.28505,100.340324,-33.472843,47.243874,-8.946487,12.985617,-17.303013,11.073051,-11.7122,8.803368,-7.8350787,6.25929,-0.1100569,4.890833,1.1956737,3.7816808,1.466391,3.4812346,0.64959365,4.1376963
hiphop,0.4766009,0.106190525,2607.8596297434747,2391.9552711530187,5534.641062300609,0.12721671379543698,112.34714673913044,-114.32079,80.8604,-18.20416,50.670105,-14.925235,29.26206,-20.069794,18.574259,-17.683846,16.68106,-11.426418,16.29898,-4.4611216,10.556152,-4.064554,9.139761,-2.8472083,0.6299197,-2.0078592,0.549027
hiphop,0.47974595,0.07905619,2083.438900600618,2198.235479630826,4479.439167633411,0.07984399168600155,99.38401442307692,-198.95903,92.613266,-19.521551,39.53248,-0.63655776,33.590065,-6.4646487,27.523468,-2.3977473,14.995195,-2.988018,14.89381,-3.3824236,9.287608,0.83695483,8.28641,-0.5855433,-1.6162293,1.2545995,3.0456839
hiphop,0.5838064,0.10802322,2473.246186853674,2499.7054920097867,5509.702182424594,0.08777506888051044,135.99917763157896,-168.2848,70.928505,-3.0489557,54.81575,-12.119344,30.501707,-1.5368695,28.829435,-8.936954,18.75314,-6.6041923,14.595448,-3.5817895,14.184685,-3.972787,6.924735,-4.175952,5.865248,-1.5169771,1.2829199
hiphop,0.46022406,0.118538655,2694.784127434263,2389.139506916576,5599.723628280887,0.14988572783739365,117.45383522727273,-89.90493,79.77238,-25.73345,47.74009,-10.01658,31.554688,-22.208488,26.64222,-10.969624,18.825157,-15.554683,14.415654,-10.034327,8.898057,-8.93279,7.2319345,-5.005691,3.1360533,-4.73014,-1.5844126
hiphop,0.49841172,0.12068817,2669.947535799815,2396.5034787087584,5526.430800010876,0.11757230943058777,129.19921875,-103.14578,74.096306,-22.450449,51.598633,-7.0803447,32.669754,-14.982949,19.638306,-7.0651374,22.265232,-7.3165903,17.61653,-0.035863418,14.716657,-4.2357807,10.654611,-6.327601,1.0404122,-1.8256198,5.5567803
hiphop,0.4825702,0.10914599,2272.5405033638026,2327.148206991108,4964.2193504386605,0.10443931868716164,117.45383522727273,-109.51281,97.39123,-20.617918,37.375572,-3.1134143,28.608015,-14.167001,23.848665,-8.735609,19.89689,-11.290993,17.932451,-3.4741397,8.232468,-8.94511,9.265489,-4.9853783,1.8423553,-2.2441218,0.66968066
hiphop,0.5336,0.1135739,2629.0449787378852,2350.8161857981336,5411.5703963348315,0.1385510319992266,103.359375,-105.535225,76.67295,-24.781746,55.20959,-8.259848,28.897642,-15.744415,26.299292,-8.478252,20.452374,-8.147398,13.90922,-6.5623593,9.866113,-4.860474,5.8747473,-1.9424013,3.9641562,-3.6098754,-2.2909822
hiphop,0.4779059,0.1225821,2330.136830337981,2664.101041153429,5836.389018543358,0.07259227873646558,112.34714673913044,-145.03775,84.07012,10.8738365,43.602345,6.2924953,36.12595,-14.64767,26.805592,-10.327143,24.690153,-8.718044,18.786041,-4.3923764,9.876547,-8.126447,8.813145,-7.8783293,2.8717957,-4.343582,-1.1205764
hiphop,0.476643,0.06721187,3185.5488970508754,2603.879338435058,6278.469175971578,0.15213151947989173,117.45383522727273,-191.64328,41.318245,5.0136557,65.45381,-4.320505,42.6368,-12.25125,23.813137,-4.262662,16.029984,-5.084965,16.429445,-9.367057,6.667357,-2.7242777,-0.44529504,-7.415514,4.564765,-6.9763675,2.4696715
hiphop,0.45902726,0.11072535,1929.804573827176,2249.5293566052046,4412.4081215559745,0.05418184756863882,151.99908088235293,-169.90744,98.044304,-11.313633,38.255463,5.08135,25.405148,-11.835303,25.126324,-5.543401,19.20919,-2.9169095,18.207973,6.095454,13.959605,-0.29514992,12.491456,0.41324472,1.6490295,1.5156883,2.8006938
hiphop,0.5625077,0.10344428,2735.685144535069,2295.5018679121245,5419.747351272476,0.1575562373114849,112.34714673913044,-92.64569,77.41155,-32.758095,54.586475,-13.199569,33.660706,-12.074938,28.02354,-11.954623,18.8322,-6.6618686,13.044242,-7.011976,7.0714064,-4.5381136,6.4907193,-2.9716415,3.7051673,-5.40854,-4.2103586
hiphop,0.42490745,0.11077147,1752.5186298573558,1811.8528990435989,3490.593845163863,0.08311732646945089,107.666015625,-128.18356,124.55868,-37.18115,43.889126,-12.773454,18.995405,-9.288907,19.782911,-6.878305,13.470524,-5.9719143,12.324474,-4.6459923,5.82673,-2.870341,3.682235,-1.8790143,-0.14414011,-2.0492935,-3.2188103
hiphop,0.474015,0.1184538,2582.037496181479,2526.1833701505034,5731.720664606293,0.11600512676430781,112.34714673913044,-111.19162,80.629234,-0.8914624,50.620903,-13.467605,35.320023,-14.841078,21.189829,-13.5769615,19.61934,-11.766459,16.967947,-9.359967,8.698709,-9.890894,5.815478,-9.135896,0.87572485,-5.9858413,-0.31002542
hiphop,0.5334905,0.11897815,2538.6441659483235,2341.3393617483794,5353.532335321201,0.10070602523201856,107.666015625,-129.85645,72.016136,-23.281464,63.21336,-6.8841476,34.399254,-12.2047,30.490248,-7.596256,20.596848,-6.2104917,14.676088,-2.949456,9.041391,-4.7462945,5.378994,-2.4218864,1.6254604,-5.9728494,-0.8209335
hiphop,0.430894,0.15363686,1963.0643815725887,1917.4023309515228,3798.4537005147913,0.10151491806844548,107.666015625,-138.8806,100.20721,-31.442928,32.449326,-2.7517657,13.091758,-14.506294,13.94322,-15.174354,8.177486,-4.9255123,3.5089593,-7.9849477,0.7927422,-2.976042,-0.7344121,-7.7248073,-1.2218404,-6.5167875,-5.3943076
jazz,0.34445786,0.046740487,1503.9322998491905,1754.3003588405395,2799.366367278132,0.07841653373936582,123.046875,-252.09982,137.90314,-11.128929,8.363254,0.7312537,1.5888377,-3.731885,-4.134912,-5.499282,-2.6316204,-3.5324266,-3.143262,-1.8463441,-0.9992475,-2.57927,-1.9601096,-1.5086895,0.21448877,-1.995491,-3.354487
jazz,0.32803315,0.022786215,1266.4884317094,1691.2917036170227,2410.6862220852668,0.059293884135730855,135.99917763157896,-345.75772,146.97388,-0.50894165,22.634274,5.8155456,10.363343,-0.15792394,-1.7160186,-6.119844,-0.522886,1.0385451,1.2205255,-1.9355481,-5.546963,-4.404171,-2.587038,-5.1892533,-5.428416,-3.1186113,-0.7985719
jazz,0.26775163,0.08082792,1064.7190884868965,1050.3578732500332,1895.8628076964908,0.05785736296403712,107.666015625,-256.9818,175.33954,-44.81545,25.638649,-4.25749,-0.22635292,-11.3197775,-9.186365,-4.102288,-8.307013,-22.554071,-7.60941,-7.656197,-11.744767,-8.174172,-7.5016193,-12.296844,-6.7680964,-3.500232,-8.648592
jazz,0.31937426,0.05944417,813.4170141113823,1059.436025426941,1416.9114115066704,0.044649978248259864,123.046875,-297.30292,193.07446,10.171171,-1.5964475,3.3883607,9.993823,-7.25645,4.6935673,-5.391065,-2.8595288,-10.230401,0.3792567,-4.969516,3.238547,-4.474768,-1.8852346,-2.2755754,3.8763874,0.34211788,-2.2191534
jazz,0.17189649,0.108704925,1039.4057430987032,1422.039826461949,1837.7997661687934,0.04775035648685228,95.703125,-270.31265,137.58981,5.64002,42.49051,-7.9594693,9.938034,-6.8108325,8.250217,-6.1824946,5.4758544,-5.4403195,-5.177866,-6.9937267,-3.2327614,-2.0183146,4.39564,1.9801576,4.9817076,6.5850415,-2.414641
jazz,0.24822201,0.107499525,1268.2111445459245,1545.9686200008143,2486.5520433040892,0.057875111779775716,107.666015625,-246.27443,120.21053,-0.9766388,30.696602,0.17293616,23.16143,0.43138725,9.16699,-0.5621416,5.726498,-3.753218,4.230339,-0.28523442,7.447655,0.70549446,7.0812554,0.8828835,0.974251,1.7270818,-1.3540722
jazz,0.27480835,0.098547824,1219.5124856124626,1458.8753957998124,2416.473374510586,0.048039624419953596,135.99917763157896,-234.40953,142.74026,-14.29672,51.963947,-8.197965,12.785138,-4.2762494,12.085669,-13.715138,-1.5637431,-3.9804893,4.9272647,-3.9477925,2.1964936,-6.67365,-9.764631,-4.477752,-5.5458336,-1.1712631,-1.0995277
jazz,0.19718058,0.093775615,1169.7729217424985,1355.2739051465926,1958.322419699826,0.06482660539926527,99.38401442307692,-291.9705,137.69984,2.6473362,35.658165,-12.313128,15.6049795,-6.7887726,-2.845075,-3.7737763,-3.4614394,-1.7078487,10.411185,8.302555,5.2136855,0.32289362,0.3902466,-1.4703425,-0.7686428,-6.3239975,-5.503818
jazz,0.35731745,0.11852421,1304.644766672256,1636.7321756811502,2724.341556699536,0.04626700865235885,107.666015625,-189.98236,134.4189,-25.65002,45.729492,8.180399,21.443512,-4.585944,14.390953,-12.663227,10.2808895,-7.9422946,-1.1352843,-5.053429,2.4141686,-5.01387,-2.1558046,-4.2381005,1.8452003,-0.4446255,-4.774384
jazz,0.2669193,0.085318066,749.4465654300853,1211.2293159745452,1134.090358088022,0.03168654534029389,112.34714673913044,-296.7094,172.36176,16.870981,18.944475,1.3714188,14.397394,1.0102301,9.526041,-7.4072003,3.5161068,-7.660177,-0.1054814,-7.948271,-3.1879528,-8.082698,-4.0588837,-0.84638894,-3.867245,-2.8241124,-6.922983
jazz,0.32968155,0.06414246,829.6061464931189,1037.8346396657344,1554.3458730604698,0.03306037920533643,112.34714673913044,-318.75613,162.64056,-16.489927,39.124428,31.42814,15.258032,-0.69049275,5.8004074,-8.641589,-4.0020485,1.3683022,0.07209234,-3.100714,-1.5460938,-1.5932206,-4.8776345,-4.2504344,-1.2879182,-0.7554634,-4.430132
jazz,0.300457,0.07116314,1825.7919930848736,2108.1336191611263,4011.2377193300463,0.0768886250483372,99.38401442307692,-192.50862,113.1928,-6.349792,39.581062,-9.180212,17.197966,-19.102737,12.200302,-15.4702015,9.694097,-10.955244,12.916771,-7.2863307,8.491094,-4.163884,0.9719225,-7.1346455,1.1893933,-1.1828434,-1.2998312
jazz,0.36378703,0.037519317,1650.9582872769104,2040.7208688348915,3658.879241589327,0.06368954828886311,112.34714673913044,-253.17776,122.69336,-5.665437,40.575787,-5.8344774,18.414371,-16.655176,14.596436,-15.156902,8.209848,-13.885361,8.284788,-7.3031473,5.4287305,-6.306648,2.7849543,-4.236989,0.5380898,-1.4865999,-2.5326364
jazz,0.31436896,0.05546204,1790.2436405426404,2313.0098721345285,4398.1775553763055,0.06107594076276102,151.99908088235293,-217.6363,112.63075,12.674138,39.518566,-9.819439,17.37019,-12.366684,20.703709,-18.293848,16.35072,-10.01516,9.042705,-6.878432,7.313042,-4.784163,8.559464,-2.7796254,1.2767963,-0.35621938,0.34986612
jazz,0.19865003,0.039290268,1171.834589986292,1278.026764603127,2019.0500493945765,0.06491837055297757,129.19921875,-358.2756,137.95386,-10.996048,20.851852,1.9459163,-3.4097786,-11.533094,-3.2747328,-11.018583,-8.387629,-7.478257,-0.9960915,-6.7370706,2.3955078,-2.6338348,-0.28783256,-1.4399861,-1.6889195,0.9065543,4.4276047
jazz,0.3329682,0.062371545,1782.2204673978242,2061.7692570310796,3811.801621864124,0.07355637930201082,117.45383522727273,-200.0005,117.24072,-12.38803,39.11275,-6.3558517,16.529463,-17.309965,13.630981,-17.660389,14.04195,-10.207223,12.181233,-6.7178407,7.7457767,-8.082754,2.6350367,-6.6503015,4.8658733,0.69304895,0.4651803
jazz,0.2495568,0.060548145,1465.8580994279907,1738.8147827080952,2822.465015951276,0.06984498864075793,117.45383522727273,-259.90985,123.19317,-6.395086,37.57145,-2.9789448,13.065518,-14.084051,5.309153,-11.972437,3.51741,-9.638736,5.3370905,-7.83725,3.2650764,-0.5511162,2.8901606,-0.025584256,2.1009784,1.1095958,2.9331734
jazz,0.34522498,0.049843065,1934.3602749559432,2187.2734416483963,4327.366124836862,0.08414373670726992,103.359375,-233.11557,105.91353,-2.6636262,37.423096,-8.166696,15.727242,-15.060575,8.373821,-16.369574,8.638242,-9.372576,7.094328,-5.9968605,1.988795,-5.7236624,-0.93714106,-6.908053,-3.766251,-1.624408,-2.4380083
jazz,0.35339326,0.052224174,1993.41298687255,2127.193077361039,4248.252836789443,0.08770822759570766,103.359375,-192.11354,105.56805,-26.025105,40.16894,-6.6581745,26.505718,-10.3861,18.47399,-13.997672,14.939585,-12.698397,9.578539,-5.196666,7.8364625,-3.8585918,12.365725,-1.1080323,-0.7814634,-2.983506,0.35514888
jazz,0.24822335,0.050191432,1352.885747544467,1715.048471993169,2713.250208454176,0.05545069907675947,123.046875,-267.31512,129.04579,-14.71859,41.268223,-1.0152898,22.954586,-8.12934,11.185736,-9.07311,11.3224125,-5.5022397,13.576353,-1.1756659,1.8752247,-2.7165394,3.28032,-1.5964915,0.26061428,-0.611917,4.5143175
jazz,0.28927255,0.027113363,1171.336694607127,1678.1466290319572,2580.212317376015,0.03296332717034029,107.666015625,-376.71182,119.157196,-2.9485693,48.49733,13.156253,21.246126,0.022175541,8.012308,-0.405818,2.3731847,-0.034592774,0.8998018,1.6660526,-0.13820341,1.3468816,-0.17857008,1.9938893,2.7277167,1.7695866,0.46250892
jazz,0.4327793,0.047954846,2915.2020778298547,2420.4244223967685,5865.116609719403,0.18137212695765662,123.046875,-174.72078,75.8943,-12.799819,52.615498,-29.40738,22.755056,-22.368855,18.625555,-24.709671,21.171358,-13.808962,13.011256,-7.863235,8.019593,-5.972562,9.52948,-6.0014534,2.3498635,-3.3544953,2.5056329
jazz,0.20158362,0.05047974,1451.8621241613562,1920.270843144808,3047.4311987927786,0.051224215124709975,129.19921875,-298.75613,112.07628,6.4888177,28.38917,-6.7709866,16.645588,-11.807551,12.744363,-8.34097,13.893223,-4.237726,2.317613,-4.329582,1.4045446,0.7084853,13.46546,9.408201,6.9103804,7.880009,-1.7789848
jazz,0.2211334,0.08778412,1988.752435829554,2100.2888332816965,4317.182401935905,0.08013779123163187,161.4990234375,-188.1169,98.61235,-11.277219,47.221462,-20.341473,18.784271,-15.795817,13.686597,-15.463714,17.43076,1.0079583,18.28063,4.641811,9.832654,-5.4958715,2.131497,-6.2481685,-3.419977,-2.9975045,2.2162683
jazz,0.34905422,0.05883789,2034.4917207031694,2084.482331196511,4342.462682170823,0.09322282240912606,103.359375,-202.62045,105.849625,-20.564377,43.89213,-14.27648,25.298758,-15.593872,15.321756,-13.293833,12.276259,-8.7665825,10.162182,-1.8646487,6.188432,0.22644553,8.043183,-3.1625738,-0.46440536,-3.5874972,0.7153459
jazz,0.2681593,0.069333844,1697.91717794764,2065.918165968309,3806.189333037268,0.06359853840390564,103.359375,-237.67996,108.312355,2.04028,41.773415,-10.450012,16.938732,-8.598847,12.791259,-9.114674,15.943176,-6.5168304,7.1786137,-8.255826,-0.20214957,-8.687973,-2.2431564,-4.7271276,-3.512939,1.4619243,2.4132962
jazz,0.20181763,0.03193886,1367.4352003372996,1638.9549228262483,2631.480659077726,0.05861036591260634,123.046875,-414.08255,104.82761,-7.8329196,37.852917,0.19328876,23.407959,-7.2962813,5.744218,-1.0660863,8.488759,-5.5004673,0.87730217,-1.4534107,7.7231297,1.238341,6.024334,5.2394285,2.4316695,7.6198874,9.826576
jazz,0.32517004,0.04059417,1769.428267778891,2113.360397652116,3966.4393307714618,0.06268088686678268,143.5546875,-262.10797,108.99054,-6.340923,55.173935,-10.668641,18.520815,-4.25078,18.553394,-19.70442,17.577572,-10.986871,11.923827,-3.4338589,7.191704,-8.850467,4.982307,-4.0364027,-0.11106279,-0.8182104,-0.61219037
jazz,0.2765514,0.048747774,1854.1337835674512,2096.256995839767,4031.4136478574537,0.07490491166376644,99.38401442307692,-233.78688,108.448845,-10.692217,38.697773,-10.757062,14.163576,-16.255836,10.371212,-20.810993,10.070447,-12.022905,7.7604136,-12.0275345,3.3738859,-6.360835,3.977286,-1.2831222,-3.824299,-6.2250133,-4.9512777
jazz,0.30428433,0.03632046,2235.2480118458598,2259.0688650826314,4683.488333363544,0.09937373114849188,112.34714673913044,-232.95944,93.831406,-16.192348,49.591522,-13.951524,13.50087,-11.832385,13.296763,-25.825914,17.382801,-13.31809,9.286802,-5.4947696,1.928136,-14.406503,2.5930336,-11.4844055,-1.2346404,-5.2070765,-3.8731627
jazz,0.23510405,0.029581375,1687.9309172498351,1762.9877729126001,3354.8497317285382,0.08464938913863108,117.45383522727273,-319.02478,115.67262,-23.037462,52.595093,-12.8111315,14.634927,-8.212764,0.30544892,-23.86931,10.836663,-9.588442,7.4765005,-4.249779,2.9903617,-4.4033146,-1.0478275,-5.3929143,-5.5100727,-6.9689856,-1.7196771
jazz,0.3111123,0.043577813,1752.7248667109793,1990.3154471509752,3733.795803273637,0.07237627187258314,112.34714673913044,-237.51991,115.94363,-15.43163,47.1034,-13.503622,18.200197,-13.963651,15.332401,-17.526098,13.422291,-6.2284956,8.632212,-7.2494073,4.78334,-4.4008846,4.501258,-4.273334,2.3218331,-9.921097,-4.3268046
jazz,0.28082547,0.040505677,1522.0894312711662,1909.7057937250163,3252.079896860499,0.061381069339713844,129.19921875,-305.4654,121.930756,2.6112542,36.931583,-8.555872,17.913818,-9.265583,10.559933,-9.93475,2.3150375,-12.682137,0.310636,-8.614857,2.594071,-6.972399,-2.9206762,-4.6487904,-3.2457757,-4.444702,-3.9541612
jazz,0.2739362,0.06974877,1169.4396756334397,1498.635244820957,2443.793730060905,0.04233319134280743,95.703125,-261.82486,139.53577,-17.112347,49.890068,-5.8632746,19.849518,1.8529809,5.711824,-7.836344,-0.42400104,-1.2595353,-2.1943364,4.4571304,-0.32105988,0.101995885,-0.27949724,1.9864297,-2.6370404,-1.1560912,-5.3733764
jazz,0.31165588,0.12999395,1759.6144137548351,1779.7270089555755,3574.320201475493,0.07934929065158546,99.38401442307692,-146.37517,118.19466,-34.67339,58.782375,-14.961514,34.299007,-6.591179,13.892897,-14.637518,9.19335,-11.33616,1.0952268,-5.499569,-0.1555055,-2.196844,-2.7201529,1.1273842,-5.592761,-2.7644794,-7.1448135
jazz,0.26457494,0.091462374,844.1729949130147,1104.4627955958779,1608.811720562645,0.037725674303944315,123.046875,-261.9065,182.52736,-16.897043,49.855297,-1.2192539,6.3459206,5.9968686,-8.87631,-10.314593,-3.2035499,-5.3700933,-3.545535,-2.8951979,-7.470301,-0.54188406,1.1262025,-1.972131,-5.219658,-1.8623403,-3.5038111
jazz,0.32241195,0.080526754,1481.581485264479,1411.8576431135239,2657.4937010585845,0.09950288210556844,123.046875,-196.93747,152.82791,-36.87057,41.80115,-8.697372,4.414522,-11.569147,1.4216536,-14.735709,0.47330493,-10.165451,-6.9279656,-6.249939,-3.714289,-4.5639653,-6.406651,-2.893205,-4.862206,-5.8822265,-9.122444
jazz,0.2848902,0.10659271,1276.6513096904507,1570.6844361090202,2468.549419500435,0.05150064348897912,95.703125,-198.47012,140.68791,-18.40507,30.508652,-6.6951494,15.7164755,-0.7360027,7.2920203,-6.588792,6.0721865,-5.131031,3.4454892,-2.8457656,7.180843,-0.3087265,-2.0184622,3.1248403,0.86449146,1.5182261,-0.21826248
jazz,0.28566775,0.0977495,1554.3487797396801,1774.8728276698462,3216.3660885839618,0.06639416569992267,151.99908088235293,-179.60382,124.33756,-29.747341,45.366802,-10.197358,17.786072,-8.814063,12.764596,-10.758047,8.616039,-12.397632,3.39003,-12.025345,6.519901,-9.862468,-2.8076355,-5.118481,-1.1995834,-1.8810965,-5.6317697
jazz,0.24765107,0.0822344,1311.144563236089,1446.2128273817568,2723.742024361949,0.07648568916763342,99.38401442307692,-237.3255,146.8242,-24.415499,64.26624,-10.8137045,3.2741911,-1.3289616,2.707299,5.1439767,0.4013013,9.623003,2.5155437,3.119005,7.749035,-1.528273,1.7393163,0.7831879,-2.4423106,4.0167513,-1.9916267
jazz,0.23669657,0.13801351,1317.0269707465989,1475.6012299823426,2778.8906725819315,0.054847239341647334,103.359375,-179.8,147.75923,-20.459309,58.603146,-23.800596,2.462271,-3.1939628,-9.311168,-5.76392,-0.42221212,-8.364213,3.093961,-6.8591576,-4.385506,-1.1783725,-4.2639937,-0.55438644,-3.5837715,1.4945904,-0.6127521
jazz,0.30817124,0.07820094,1617.4093844095403,1568.4366650293,3103.562413899362,0.10058782567188708,95.703125,-216.33937,135.02338,-35.487026,61.59968,-14.557851,11.047007,1.2091343,10.954964,-8.300719,-1.4434432,0.11894789,8.277706,-4.579705,0.578077,-6.100091,0.20015995,-0.600746,-5.0460787,-1.2558513,-7.220031
